Site Name ,PAR SENSOR
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15686


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

2733,18/06/2023 , 04:30:00,0,0
2734,18/06/2023 , 04:40:00,0,0
2735,18/06/2023 , 04:50:00,0,0
2736,18/06/2023 , 05:00:00,0,0
2737,18/06/2023 , 05:10:00,0,0
2738,18/06/2023 , 05:20:00,0,0
2739,18/06/2023 , 05:30:00,0,0
2740,18/06/2023 , 05:40:00,0,0
2741,18/06/2023 , 05:50:00,0,0
2742,18/06/2023 , 06:00:00,0,0
2743,18/06/2023 , 06:10:00,8,8.59
2744,18/06/2023 , 06:20:00,35,37.57
2745,18/06/2023 , 06:30:00,85,91.24
2746,18/06/2023 , 06:40:00,113,121.3
2747,18/06/2023 , 06:50:00,135,144.91
2748,18/06/2023 , 07:00:00,149,159.94
2749,18/06/2023 , 07:10:00,102,109.49
2750,18/06/2023 , 07:20:00,371,398.24
2751,18/06/2023 , 07:30:00,447,479.82
2752,18/06/2023 , 07:40:00,595,638.69
2753,18/06/2023 , 07:50:00,602,646.2
2754,18/06/2023 , 08:00:00,654,702.02
2755,18/06/2023 , 08:10:00,1195,1282.74
2756,18/06/2023 , 08:20:00,1007,1080.94
2757,18/06/2023 , 08:30:00,1096,1176.48
2758,18/06/2023 , 08:40:00,1691,1815.16
2759,18/06/2023 , 08:50:00,1603,1720.7
2760,18/06/2023 , 09:00:00,1768,1897.82
2761,18/06/2023 , 09:10:00,2246,2410.92
2762,18/06/2023 , 09:20:00,2447,2626.67
2763,18/06/2023 , 09:30:00,2282,2449.56
2764,18/06/2023 , 09:40:00,2476,2657.8
2765,18/06/2023 , 09:50:00,3051,3275.02
2766,18/06/2023 , 10:00:00,2636,2829.55
2767,18/06/2023 , 10:10:00,1575,1690.65
2768,18/06/2023 , 10:20:00,2838,3046.38
2769,18/06/2023 , 10:30:00,2624,2816.67
2770,18/06/2023 , 10:40:00,2015,2162.95
2771,18/06/2023 , 10:50:00,2168,2327.19
2772,18/06/2023 , 11:00:00,2102,2256.34
2773,18/06/2023 , 11:10:00,2247,2411.99
2774,18/06/2023 , 11:20:00,2314,2483.91
2775,18/06/2023 , 11:30:00,3239,3476.83
2776,18/06/2023 , 11:40:00,2594,2784.47
2777,18/06/2023 , 11:50:00,2506,2690.01
2778,18/06/2023 , 12:00:00,3281,3521.91
2779,18/06/2023 , 12:10:00,3391,3639.99
2780,18/06/2023 , 12:20:00,4661,5003.24
2781,18/06/2023 , 12:30:00,4154,4459.01
2782,18/06/2023 , 12:40:00,2923,3137.63
2783,18/06/2023 , 12:50:00,2419,2596.62
2784,18/06/2023 , 13:00:00,2108,2262.78
2785,18/06/2023 , 13:10:00,1844,1979.4
2786,18/06/2023 , 13:20:00,2357,2530.07
2787,18/06/2023 , 13:30:00,2815,3021.7
2788,18/06/2023 , 13:40:00,2580,2769.44
2789,18/06/2023 , 13:50:00,2214,2376.57
2790,18/06/2023 , 14:00:00,2038,2187.64
2791,18/06/2023 , 14:10:00,2591,2781.25
2792,18/06/2023 , 14:20:00,3868,4152.01
2793,18/06/2023 , 14:30:00,5048,5418.66
2794,18/06/2023 , 14:40:00,2366,2539.73
2795,18/06/2023 , 14:50:00,2870,3080.73
2796,18/06/2023 , 15:00:00,4253,4565.28
2797,18/06/2023 , 15:10:00,5518,5923.17
2798,18/06/2023 , 15:20:00,5361,5754.64
2799,18/06/2023 , 15:30:00,4756,5105.22
2800,18/06/2023 , 15:40:00,2631,2824.19
2801,18/06/2023 , 15:50:00,2098,2252.05
2802,18/06/2023 , 16:00:00,3158,3389.88
2803,18/06/2023 , 16:10:00,4038,4334.5
2804,18/06/2023 , 16:20:00,2593,2783.4
2805,18/06/2023 , 16:30:00,1696,1820.53
2806,18/06/2023 , 16:40:00,3763,4039.3
2807,18/06/2023 , 16:50:00,3570,3832.13
2808,18/06/2023 , 17:00:00,2070,2221.99
2809,18/06/2023 , 17:10:00,2162,2320.75
2810,18/06/2023 , 17:20:00,2292,2460.29
2811,18/06/2023 , 17:30:00,1921,2062.05
2812,18/06/2023 , 17:40:00,2492,2674.98
2813,18/06/2023 , 17:50:00,1910,2050.24
2814,18/06/2023 , 18:00:00,1215,1304.21
2815,18/06/2023 , 18:10:00,857,919.93
2816,18/06/2023 , 18:20:00,1209,1297.77
2817,18/06/2023 , 18:30:00,916,983.26
2818,18/06/2023 , 18:40:00,827,887.72
2819,18/06/2023 , 18:50:00,700,751.4
2820,18/06/2023 , 19:00:00,473,507.73
2821,18/06/2023 , 19:10:00,173,185.7
2822,18/06/2023 , 19:20:00,168,180.34
2823,18/06/2023 , 19:30:00,236,253.33
2824,18/06/2023 , 19:40:00,212,227.57
2825,18/06/2023 , 19:50:00,147,157.79
2826,18/06/2023 , 20:00:00,118,126.66
2827,18/06/2023 , 20:10:00,63,67.63
2828,18/06/2023 , 20:20:00,23,24.69
2829,18/06/2023 , 20:30:00,8,8.59
2830,18/06/2023 , 20:40:00,1,1.07
2831,18/06/2023 , 20:50:00,0,0
2832,18/06/2023 , 21:00:00,0,0
2833,18/06/2023 , 21:10:00,0,0
2834,18/06/2023 , 21:20:00,0,0
2835,18/06/2023 , 21:30:00,0,0
2836,18/06/2023 , 21:40:00,0,0
2837,18/06/2023 , 21:50:00,0,0
2838,18/06/2023 , 22:00:00,0,0
2839,18/06/2023 , 22:10:00,0,0
2840,18/06/2023 , 22:20:00,0,0
2841,18/06/2023 , 22:30:00,0,0
2842,18/06/2023 , 22:40:00,0,0
2843,18/06/2023 , 22:50:00,0,0
2844,18/06/2023 , 23:00:00,0,0
2845,18/06/2023 , 23:10:00,0,0
2846,18/06/2023 , 23:20:00,0,0
2847,18/06/2023 , 23:30:00,0,0
2848,18/06/2023 , 23:40:00,0,0
2849,18/06/2023 , 23:50:00,0,0
2850,18/06/2023 , 24:00:00,0,0
2851,19/06/2023 , 00:10:00,0,0
2852,19/06/2023 , 00:20:00,0,0
2853,19/06/2023 , 00:30:00,0,0
2854,19/06/2023 , 00:40:00,0,0
2855,19/06/2023 , 00:50:00,0,0
2856,19/06/2023 , 01:00:00,0,0
2857,19/06/2023 , 01:10:00,0,0
2858,19/06/2023 , 01:20:00,0,0
2859,19/06/2023 , 01:30:00,0,0
2860,19/06/2023 , 01:40:00,0,0
2861,19/06/2023 , 01:50:00,0,0
2862,19/06/2023 , 02:00:00,0,0
2863,19/06/2023 , 02:10:00,0,0
2864,19/06/2023 , 02:20:00,0,0
2865,19/06/2023 , 02:30:00,0,0
2866,19/06/2023 , 02:40:00,0,0
2867,19/06/2023 , 02:50:00,0,0
2868,19/06/2023 , 03:00:00,0,0
2869,19/06/2023 , 03:10:00,0,0
2870,19/06/2023 , 03:20:00,0,0
2871,19/06/2023 , 03:30:00,0,0
2872,19/06/2023 , 03:40:00,0,0
2873,19/06/2023 , 03:50:00,0,0
2874,19/06/2023 , 04:00:00,0,0
2875,19/06/2023 , 04:10:00,0,0
2876,19/06/2023 , 04:20:00,0,0
2877,19/06/2023 , 04:30:00,0,0
2878,19/06/2023 , 04:40:00,0,0
2879,19/06/2023 , 04:50:00,0,0
2880,19/06/2023 , 05:00:00,0,0
2881,19/06/2023 , 05:10:00,0,0
2882,19/06/2023 , 05:20:00,0,0
2883,19/06/2023 , 05:30:00,0,0
2884,19/06/2023 , 05:40:00,0,0
2885,19/06/2023 , 05:50:00,0,0
2886,19/06/2023 , 06:00:00,0,0
2887,19/06/2023 , 06:10:00,5,5.37
2888,19/06/2023 , 06:20:00,22,23.62
2889,19/06/2023 , 06:30:00,38,40.79
2890,19/06/2023 , 06:40:00,26,27.91
2891,19/06/2023 , 06:50:00,17,18.25
2892,19/06/2023 , 07:00:00,17,18.25
2893,19/06/2023 , 07:10:00,31,33.28
2894,19/06/2023 , 07:20:00,105,112.71
2895,19/06/2023 , 07:30:00,211,226.49
2896,19/06/2023 , 07:40:00,281,301.63
2897,19/06/2023 , 07:50:00,397,426.15
2898,19/06/2023 , 08:00:00,424,455.13
2899,19/06/2023 , 08:10:00,740,794.34
2900,19/06/2023 , 08:20:00,950,1019.76
2901,19/06/2023 , 08:30:00,968,1039.08
2902,19/06/2023 , 08:40:00,1221,1310.65
2903,19/06/2023 , 08:50:00,1142,1225.85
2904,19/06/2023 , 09:00:00,1316,1412.63
2905,19/06/2023 , 09:10:00,1922,2063.13
2906,19/06/2023 , 09:20:00,1414,1517.83
2907,19/06/2023 , 09:30:00,1077,1156.08
2908,19/06/2023 , 09:40:00,1112,1193.65
2909,19/06/2023 , 09:50:00,1140,1223.71
2910,19/06/2023 , 10:00:00,1007,1080.94
2911,19/06/2023 , 10:10:00,928,996.14
2912,19/06/2023 , 10:20:00,1305,1400.82
2913,19/06/2023 , 10:30:00,1421,1525.34
2914,19/06/2023 , 10:40:00,1414,1517.83
2915,19/06/2023 , 10:50:00,795,853.37
2916,19/06/2023 , 11:00:00,1099,1179.7
2917,19/06/2023 , 11:10:00,1238,1328.9
2918,19/06/2023 , 11:20:00,1214,1303.14
2919,19/06/2023 , 11:30:00,1017,1091.67
2920,19/06/2023 , 11:40:00,999,1072.35
2921,19/06/2023 , 11:50:00,722,775.01
2922,19/06/2023 , 12:00:00,1598,1715.34
2923,19/06/2023 , 12:10:00,2443,2622.38
2924,19/06/2023 , 12:20:00,2679,2875.71
2925,19/06/2023 , 12:30:00,2534,2720.06
2926,19/06/2023 , 12:40:00,1579,1694.94
2927,19/06/2023 , 12:50:00,1544,1657.37
2928,19/06/2023 , 13:00:00,1688,1811.94
2929,19/06/2023 , 13:10:00,1399,1501.72
2930,19/06/2023 , 13:20:00,1007,1080.94
2931,19/06/2023 , 13:30:00,1447,1553.25
2932,19/06/2023 , 13:40:00,1283,1377.21
2933,19/06/2023 , 13:50:00,821,881.28
2934,19/06/2023 , 14:00:00,790,848.01
2935,19/06/2023 , 14:10:00,845,907.05
2936,19/06/2023 , 14:20:00,1053,1130.32
2937,19/06/2023 , 14:30:00,1356,1455.57
2938,19/06/2023 , 14:40:00,1477,1585.45
2939,19/06/2023 , 14:50:00,1847,1982.62
2940,19/06/2023 , 15:00:00,2595,2785.54
2941,19/06/2023 , 15:10:00,3784,4061.85
2942,19/06/2023 , 15:20:00,5681,6098.14
2943,19/06/2023 , 15:30:00,3679,3949.14
2944,19/06/2023 , 15:40:00,3651,3919.08
2945,19/06/2023 , 15:50:00,4012,4306.59
2946,19/06/2023 , 16:00:00,4566,4901.27
2947,19/06/2023 , 16:10:00,4345,4664.04
2948,19/06/2023 , 16:20:00,3091,3317.96
2949,19/06/2023 , 16:30:00,4509,4840.08
2950,19/06/2023 , 16:40:00,2940,3155.87
2951,19/06/2023 , 16:50:00,2011,2158.66
2952,19/06/2023 , 17:00:00,1138,1221.56
2953,19/06/2023 , 17:10:00,672,721.34
2954,19/06/2023 , 17:20:00,418,448.69
2955,19/06/2023 , 17:30:00,471,505.58
2956,19/06/2023 , 17:40:00,849,911.34
2957,19/06/2023 , 17:50:00,993,1065.91
2958,19/06/2023 , 18:00:00,824,884.5
2959,19/06/2023 , 18:10:00,574,616.15
2960,19/06/2023 , 18:20:00,328,352.08
2961,19/06/2023 , 18:30:00,222,238.3
2962,19/06/2023 , 18:40:00,112,120.22
2963,19/06/2023 , 18:50:00,49,52.6
2964,19/06/2023 , 19:00:00,17,18.25
2965,19/06/2023 , 19:10:00,19,20.4
2966,19/06/2023 , 19:20:00,48,51.52
2967,19/06/2023 , 19:30:00,79,84.8
2968,19/06/2023 , 19:40:00,93,99.83
2969,19/06/2023 , 19:50:00,71,76.21
2970,19/06/2023 , 20:00:00,34,36.5
2971,19/06/2023 , 20:10:00,16,17.17
2972,19/06/2023 , 20:20:00,11,11.81
2973,19/06/2023 , 20:30:00,3,3.22
2974,19/06/2023 , 20:40:00,1,1.07
2975,19/06/2023 , 20:50:00,0,0
2976,19/06/2023 , 21:00:00,0,0
2977,19/06/2023 , 21:10:00,0,0
2978,19/06/2023 , 21:20:00,0,0
2979,19/06/2023 , 21:30:00,0,0
2980,19/06/2023 , 21:40:00,0,0
2981,19/06/2023 , 21:50:00,0,0
2982,19/06/2023 , 22:00:00,0,0
2983,19/06/2023 , 22:10:00,0,0
2984,19/06/2023 , 22:20:00,0,0
2985,19/06/2023 , 22:30:00,0,0
2986,19/06/2023 , 22:40:00,0,0
2987,19/06/2023 , 22:50:00,0,0
2988,19/06/2023 , 23:00:00,0,0
2989,19/06/2023 , 23:10:00,0,0
2990,19/06/2023 , 23:20:00,0,0
2991,19/06/2023 , 23:30:00,0,0
2992,19/06/2023 , 23:40:00,0,0
2993,19/06/2023 , 23:50:00,0,0
2994,19/06/2023 , 24:00:00,0,0
2995,20/06/2023 , 00:10:00,0,0
2996,20/06/2023 , 00:20:00,0,0
2997,20/06/2023 , 00:30:00,0,0
2998,20/06/2023 , 00:40:00,0,0
2999,20/06/2023 , 00:50:00,0,0
3000,20/06/2023 , 01:00:00,0,0
3001,20/06/2023 , 01:10:00,0,0
3002,20/06/2023 , 01:20:00,0,0
3003,20/06/2023 , 01:30:00,0,0
3004,20/06/2023 , 01:40:00,0,0
3005,20/06/2023 , 01:50:00,0,0
3006,20/06/2023 , 02:00:00,0,0
3007,20/06/2023 , 02:10:00,0,0
3008,20/06/2023 , 02:20:00,0,0
3009,20/06/2023 , 02:30:00,0,0
3010,20/06/2023 , 02:40:00,0,0
3011,20/06/2023 , 02:50:00,0,0
3012,20/06/2023 , 03:00:00,0,0
3013,20/06/2023 , 03:10:00,0,0
3014,20/06/2023 , 03:20:00,0,0
3015,20/06/2023 , 03:30:00,0,0
3016,20/06/2023 , 03:40:00,0,0
3017,20/06/2023 , 03:50:00,0,0
3018,20/06/2023 , 04:00:00,0,0
3019,20/06/2023 , 04:10:00,0,0
3020,20/06/2023 , 04:20:00,0,0
3021,20/06/2023 , 04:30:00,0,0
3022,20/06/2023 , 04:40:00,0,0
3023,20/06/2023 , 04:50:00,0,0
3024,20/06/2023 , 05:00:00,0,0
3025,20/06/2023 , 05:10:00,0,0
3026,20/06/2023 , 05:20:00,0,0
3027,20/06/2023 , 05:30:00,0,0
3028,20/06/2023 , 05:40:00,0,0
3029,20/06/2023 , 05:50:00,0,0
3030,20/06/2023 , 06:00:00,0,0
3031,20/06/2023 , 06:10:00,5,5.37
3032,20/06/2023 , 06:20:00,23,24.69
3033,20/06/2023 , 06:30:00,60,64.41
3034,20/06/2023 , 06:40:00,116,124.52
3035,20/06/2023 , 06:50:00,201,215.76
3036,20/06/2023 , 07:00:00,276,296.27
3037,20/06/2023 , 07:10:00,340,364.97
3038,20/06/2023 , 07:20:00,350,375.7
3039,20/06/2023 , 07:30:00,322,345.64
3040,20/06/2023 , 07:40:00,581,623.66
3041,20/06/2023 , 07:50:00,1132,1215.12
3042,20/06/2023 , 08:00:00,908,974.67
3043,20/06/2023 , 08:10:00,829,889.87
3044,20/06/2023 , 08:20:00,974,1045.52
3045,20/06/2023 , 08:30:00,866,929.59
3046,20/06/2023 , 08:40:00,1037,1113.14
3047,20/06/2023 , 08:50:00,2286,2453.85
3048,20/06/2023 , 09:00:00,1889,2027.7
3049,20/06/2023 , 09:10:00,2618,2810.23
3050,20/06/2023 , 09:20:00,2163,2321.82
3051,20/06/2023 , 09:30:00,1318,1414.78
3052,20/06/2023 , 09:40:00,1771,1901.04
3053,20/06/2023 , 09:50:00,3056,3280.39
3054,20/06/2023 , 10:00:00,1930,2071.71
3055,20/06/2023 , 10:10:00,1818,1951.49
3056,20/06/2023 , 10:20:00,2417,2594.47
3057,20/06/2023 , 10:30:00,2301,2469.95
3058,20/06/2023 , 10:40:00,2210,2372.27
3059,20/06/2023 , 10:50:00,2795,3000.23
3060,20/06/2023 , 11:00:00,4203,4511.61
3061,20/06/2023 , 11:10:00,4990,5356.4
3062,20/06/2023 , 11:20:00,5216,5598.99
3063,20/06/2023 , 11:30:00,3334,3578.8
3064,20/06/2023 , 11:40:00,3384,3632.48
3065,20/06/2023 , 11:50:00,3751,4026.42
3066,20/06/2023 , 12:00:00,5493,5896.33
3067,20/06/2023 , 12:10:00,4728,5075.16
3068,20/06/2023 , 12:20:00,3890,4175.63
3069,20/06/2023 , 12:30:00,3740,4014.62
3070,20/06/2023 , 12:40:00,4590,4927.03
3071,20/06/2023 , 12:50:00,3082,3308.3
3072,20/06/2023 , 13:00:00,4167,4472.97
3073,20/06/2023 , 13:10:00,3582,3845.01
3074,20/06/2023 , 13:20:00,3384,3632.48
3075,20/06/2023 , 13:30:00,3312,3555.19
3076,20/06/2023 , 13:40:00,2134,2290.69
3077,20/06/2023 , 13:50:00,2831,3038.87
3078,20/06/2023 , 14:00:00,5381,5776.11
3079,20/06/2023 , 14:10:00,6029,6471.69
3080,20/06/2023 , 14:20:00,6045,6488.86
3081,20/06/2023 , 14:30:00,4815,5168.55
3082,20/06/2023 , 14:40:00,4346,4665.11
3083,20/06/2023 , 14:50:00,4469,4797.14
3084,20/06/2023 , 15:00:00,5297,5685.94
3085,20/06/2023 , 15:10:00,4741,5089.12
3086,20/06/2023 , 15:20:00,4377,4698.39
3087,20/06/2023 , 15:30:00,4573,4908.78
3088,20/06/2023 , 15:40:00,3762,4038.23
3089,20/06/2023 , 15:50:00,3322,3565.92
3090,20/06/2023 , 16:00:00,4944,5307.02
3091,20/06/2023 , 16:10:00,4343,4661.89
3092,20/06/2023 , 16:20:00,4223,4533.08
3093,20/06/2023 , 16:30:00,4237,4548.11
3094,20/06/2023 , 16:40:00,3147,3378.07
3095,20/06/2023 , 16:50:00,2546,2732.94
3096,20/06/2023 , 17:00:00,2367,2540.8
3097,20/06/2023 , 17:10:00,1954,2097.48
3098,20/06/2023 , 17:20:00,1755,1883.86
3099,20/06/2023 , 17:30:00,1869,2006.23
3100,20/06/2023 , 17:40:00,1709,1834.49
3101,20/06/2023 , 17:50:00,1655,1776.52
3102,20/06/2023 , 18:00:00,2317,2487.13
3103,20/06/2023 , 18:10:00,1574,1689.57
3104,20/06/2023 , 18:20:00,1145,1229.07
3105,20/06/2023 , 18:30:00,1461,1568.28
3106,20/06/2023 , 18:40:00,1334,1431.95
3107,20/06/2023 , 18:50:00,1196,1283.82
3108,20/06/2023 , 19:00:00,906,972.52
3109,20/06/2023 , 19:10:00,676,725.64
3110,20/06/2023 , 19:20:00,485,520.61
3111,20/06/2023 , 19:30:00,455,488.41
3112,20/06/2023 , 19:40:00,360,386.43
3113,20/06/2023 , 19:50:00,270,289.83
3114,20/06/2023 , 20:00:00,183,196.44
3115,20/06/2023 , 20:10:00,109,117
3116,20/06/2023 , 20:20:00,53,56.89
3117,20/06/2023 , 20:30:00,21,22.54
3118,20/06/2023 , 20:40:00,6,6.44
3119,20/06/2023 , 20:50:00,1,1.07
3120,20/06/2023 , 21:00:00,0,0
3121,20/06/2023 , 21:10:00,0,0
3122,20/06/2023 , 21:20:00,0,0
3123,20/06/2023 , 21:30:00,0,0
3124,20/06/2023 , 21:40:00,0,0
3125,20/06/2023 , 21:50:00,0,0
3126,20/06/2023 , 22:00:00,0,0
3127,20/06/2023 , 22:10:00,0,0
3128,20/06/2023 , 22:20:00,0,0
3129,20/06/2023 , 22:30:00,0,0
3130,20/06/2023 , 22:40:00,0,0
3131,20/06/2023 , 22:50:00,0,0
3132,20/06/2023 , 23:00:00,0,0
3133,20/06/2023 , 23:10:00,0,0
3134,20/06/2023 , 23:20:00,0,0
3135,20/06/2023 , 23:30:00,0,0
3136,20/06/2023 , 23:40:00,0,0
3137,20/06/2023 , 23:50:00,0,0
3138,20/06/2023 , 24:00:00,0,0
3139,21/06/2023 , 00:10:00,0,0
3140,21/06/2023 , 00:20:00,0,0
3141,21/06/2023 , 00:30:00,0,0
3142,21/06/2023 , 00:40:00,0,0
3143,21/06/2023 , 00:50:00,0,0
3144,21/06/2023 , 01:00:00,0,0
3145,21/06/2023 , 01:10:00,0,0
3146,21/06/2023 , 01:20:00,0,0
3147,21/06/2023 , 01:30:00,0,0
3148,21/06/2023 , 01:40:00,0,0
3149,21/06/2023 , 01:50:00,0,0
3150,21/06/2023 , 02:00:00,0,0
3151,21/06/2023 , 02:10:00,0,0
3152,21/06/2023 , 02:20:00,0,0
3153,21/06/2023 , 02:30:00,0,0
3154,21/06/2023 , 02:40:00,0,0
3155,21/06/2023 , 02:50:00,0,0
3156,21/06/2023 , 03:00:00,0,0
3157,21/06/2023 , 03:10:00,0,0
3158,21/06/2023 , 03:20:00,0,0
3159,21/06/2023 , 03:30:00,0,0
3160,21/06/2023 , 03:40:00,0,0
3161,21/06/2023 , 03:50:00,0,0
3162,21/06/2023 , 04:00:00,0,0
3163,21/06/2023 , 04:10:00,0,0
3164,21/06/2023 , 04:20:00,0,0
3165,21/06/2023 , 04:30:00,0,0
3166,21/06/2023 , 04:40:00,0,0
3167,21/06/2023 , 04:50:00,0,0
3168,21/06/2023 , 05:00:00,0,0
3169,21/06/2023 , 05:10:00,0,0
3170,21/06/2023 , 05:20:00,0,0
3171,21/06/2023 , 05:30:00,0,0
3172,21/06/2023 , 05:40:00,0,0
3173,21/06/2023 , 05:50:00,0,0
3174,21/06/2023 , 06:00:00,0,0
3175,21/06/2023 , 06:10:00,5,5.37
3176,21/06/2023 , 06:20:00,18,19.32
3177,21/06/2023 , 06:30:00,51,54.74
3178,21/06/2023 , 06:40:00,101,108.42
3179,21/06/2023 , 06:50:00,172,184.63
3180,21/06/2023 , 07:00:00,307,329.54
3181,21/06/2023 , 07:10:00,328,352.08
3182,21/06/2023 , 07:20:00,449,481.97
3183,21/06/2023 , 07:30:00,463,497
3184,21/06/2023 , 07:40:00,578,620.44
3185,21/06/2023 , 07:50:00,550,590.38
3186,21/06/2023 , 08:00:00,1079,1158.23
3187,21/06/2023 , 08:10:00,1296,1391.16
3188,21/06/2023 , 08:20:00,1243,1334.27
3189,21/06/2023 , 08:30:00,1533,1645.56
3190,21/06/2023 , 08:40:00,1677,1800.14
3191,21/06/2023 , 08:50:00,1847,1982.62
3192,21/06/2023 , 09:00:00,1998,2144.71
3193,21/06/2023 , 09:10:00,2192,2352.95
3194,21/06/2023 , 09:20:00,2353,2525.77
3195,21/06/2023 , 09:30:00,2563,2751.19
3196,21/06/2023 , 09:40:00,2683,2880
3197,21/06/2023 , 09:50:00,2950,3166.61
3198,21/06/2023 , 10:00:00,3147,3378.07
3199,21/06/2023 , 10:10:00,3311,3554.12
3200,21/06/2023 , 10:20:00,3492,3748.41
3201,21/06/2023 , 10:30:00,3684,3954.5
3202,21/06/2023 , 10:40:00,3861,4144.5
3203,21/06/2023 , 10:50:00,4025,4320.54
3204,21/06/2023 , 11:00:00,4224,4534.15
3205,21/06/2023 , 11:10:00,4381,4702.68
3206,21/06/2023 , 11:20:00,4565,4900.19
3207,21/06/2023 , 11:30:00,4706,5051.55
3208,21/06/2023 , 11:40:00,4887,5245.84
3209,21/06/2023 , 11:50:00,4878,5236.17
3210,21/06/2023 , 12:00:00,5085,5458.37
3211,21/06/2023 , 12:10:00,4834,5188.94
3212,21/06/2023 , 12:20:00,5424,5822.27
3213,21/06/2023 , 12:30:00,5409,5806.16
3214,21/06/2023 , 12:40:00,5522,5927.46
3215,21/06/2023 , 12:50:00,5604,6015.48
3216,21/06/2023 , 13:00:00,5629,6042.32
3217,21/06/2023 , 13:10:00,5674,6090.62
3218,21/06/2023 , 13:20:00,5676,6092.77
3219,21/06/2023 , 13:30:00,5712,6131.41
3220,21/06/2023 , 13:40:00,5688,6105.65
3221,21/06/2023 , 13:50:00,5678,6094.92
3222,21/06/2023 , 14:00:00,5658,6073.45
3223,21/06/2023 , 14:10:00,5631,6044.47
3224,21/06/2023 , 14:20:00,5533,5939.27
3225,21/06/2023 , 14:30:00,5417,5814.75
3226,21/06/2023 , 14:40:00,5291,5679.5
3227,21/06/2023 , 14:50:00,5306,5695.6
3228,21/06/2023 , 15:00:00,5181,5561.42
3229,21/06/2023 , 15:10:00,5072,5444.42
3230,21/06/2023 , 15:20:00,4940,5302.73
3231,21/06/2023 , 15:30:00,4788,5139.57
3232,21/06/2023 , 15:40:00,4655,4996.8
3233,21/06/2023 , 15:50:00,4506,4836.86
3234,21/06/2023 , 16:00:00,4339,4657.6
3235,21/06/2023 , 16:10:00,4205,4513.76
3236,21/06/2023 , 16:20:00,3982,4274.38
3237,21/06/2023 , 16:30:00,3813,4092.98
3238,21/06/2023 , 16:40:00,3629,3895.47
3239,21/06/2023 , 16:50:00,3218,3454.29
3240,21/06/2023 , 17:00:00,3059,3283.61
3241,21/06/2023 , 17:10:00,2957,3174.12
3242,21/06/2023 , 17:20:00,2915,3129.04
3243,21/06/2023 , 17:30:00,2487,2669.61
3244,21/06/2023 , 17:40:00,2590,2780.17
3245,21/06/2023 , 17:50:00,2046,2196.23
3246,21/06/2023 , 18:00:00,1932,2073.86
3247,21/06/2023 , 18:10:00,1445,1551.1
3248,21/06/2023 , 18:20:00,721,773.94
3249,21/06/2023 , 18:30:00,924,991.85
3250,21/06/2023 , 18:40:00,741,795.41
3251,21/06/2023 , 18:50:00,617,662.3
3252,21/06/2023 , 19:00:00,569,610.78
3253,21/06/2023 , 19:10:00,511,548.52
3254,21/06/2023 , 19:20:00,434,465.87
3255,21/06/2023 , 19:30:00,323,346.72
3256,21/06/2023 , 19:40:00,257,275.87
3257,21/06/2023 , 19:50:00,179,192.14
3258,21/06/2023 , 20:00:00,131,140.62
3259,21/06/2023 , 20:10:00,77,82.65
3260,21/06/2023 , 20:20:00,39,41.86
3261,21/06/2023 , 20:30:00,17,18.25
3262,21/06/2023 , 20:40:00,5,5.37
3263,21/06/2023 , 20:50:00,0,0
3264,21/06/2023 , 21:00:00,0,0
3265,21/06/2023 , 21:10:00,0,0
3266,21/06/2023 , 21:20:00,0,0
3267,21/06/2023 , 21:30:00,0,0
3268,21/06/2023 , 21:40:00,0,0
3269,21/06/2023 , 21:50:00,0,0
3270,21/06/2023 , 22:00:00,0,0
3271,21/06/2023 , 22:10:00,0,0
3272,21/06/2023 , 22:20:00,0,0
3273,21/06/2023 , 22:30:00,0,0
3274,21/06/2023 , 22:40:00,0,0
3275,21/06/2023 , 22:50:00,0,0
3276,21/06/2023 , 23:00:00,0,0
3277,21/06/2023 , 23:10:00,0,0
3278,21/06/2023 , 23:20:00,0,0
3279,21/06/2023 , 23:30:00,0,0
3280,21/06/2023 , 23:40:00,0,0
3281,21/06/2023 , 23:50:00,0,0
3282,21/06/2023 , 24:00:00,0,0
3283,22/06/2023 , 00:10:00,0,0
3284,22/06/2023 , 00:20:00,0,0
3285,22/06/2023 , 00:30:00,0,0
3286,22/06/2023 , 00:40:00,0,0
3287,22/06/2023 , 00:50:00,0,0
3288,22/06/2023 , 01:00:00,0,0
3289,22/06/2023 , 01:10:00,0,0
3290,22/06/2023 , 01:20:00,0,0
3291,22/06/2023 , 01:30:00,0,0
3292,22/06/2023 , 01:40:00,0,0
3293,22/06/2023 , 01:50:00,0,0
3294,22/06/2023 , 02:00:00,0,0
3295,22/06/2023 , 02:10:00,0,0
3296,22/06/2023 , 02:20:00,0,0
3297,22/06/2023 , 02:30:00,0,0
3298,22/06/2023 , 02:40:00,0,0
3299,22/06/2023 , 02:50:00,0,0
3300,22/06/2023 , 03:00:00,0,0
3301,22/06/2023 , 03:10:00,0,0
3302,22/06/2023 , 03:20:00,0,0
3303,22/06/2023 , 03:30:00,0,0
3304,22/06/2023 , 03:40:00,0,0
3305,22/06/2023 , 03:50:00,0,0
3306,22/06/2023 , 04:00:00,0,0
3307,22/06/2023 , 04:10:00,0,0
3308,22/06/2023 , 04:20:00,0,0
3309,22/06/2023 , 04:30:00,0,0
3310,22/06/2023 , 04:40:00,0,0
